DataID,RiverID,SiteID,RiverSiteID,Continent,Country,RiverName,Biome,Realm,Eco_Biome,Conti_Biome,lon_ori,lat_ori,lon_HGV3,lat_HGV3,lon_HSV3,lat_HSV3,biodiv_ori,biodiv_rec,catch_area,elev,discharge,cum_prec,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,V_lc1,V_lc2,V_lc3,V_lc4,anthromes2017,gHM,HFP2009,HFP_Lights2009,HFP_Population2010,autocor
D001,NR003,S005,NR003_S005,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-82.20529771,42.58925333,-82.2053572,42.59121639,-82.2053,42.5904,5,NA,1397.4979,182,8.02,1330739.5,8.508333,9.291667,25.596878,1001.03314,27.3,-9,36.3,19.933332,-3.4166665,20.433332,-4.0166664,890,102,51,19.551096,262,164,247,173,1344.2772,39.721798,2.4458165,6.566019,32,0.671314,24.25,7,6,2468.64444613771
D001,NR003,S006,NR003_S006,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-82.1867868,42.5907959,-82.18779807,42.59130154,-82.1867,42.5896,8,NA,1392.5552,182,8.02,1326104.1,8.508333,9.283333,25.528008,1001.03314,27.3,-9,36.3,19.933332,-3.4166665,20.433332,-4.0166664,892,102,51,19.4893,263,164,247,174,1340.8317,39.51172,2.4458165,6.636403,32,0.754414,28.4468,8,6,2468.64444613771
D001,NR003,S007,NR003_S007,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-82.1435947,42.58925333,-82.13959721,42.58927712,-82.14287846,42.59044615,3,NA,1246.4834,183,0.209,1192770.6,8.5375,9.2625,25.51653,998.1804,27.3,-9,36.3,19.933332,-3.35,20.458334,-3.9333334,899.5,101,52,18.92234,264,167,250.5,177.5,1199.0732,41.6166,2.305627,6.214093,33,0.637729,17.1496,5,3,2468.64444613771
D001,NR003,S008,NR003_S008,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-82.12894023,42.59002461,-82.12898782,42.58966769,-82.1289,42.5904,3,NA,1190.9376,184,7.001,1141905.5,8.533333,9.25,25.50505,997.21277,27.3,-9,36.3,19.916666,-3.35,20.433332,-3.9333334,902,101,52,18.708885,264,168,250,179,1140.7659,39.86293,2.305627,6.0039654,33,0.690299,24.2958,5,3,2468.64444613771
D001,NR003,S009,NR003_S009,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-82.05057741,42.60545037,-82.05044892,42.60702081,-82.05128071,42.60624308,13,NA,1171.1296,188,6.869,1123843.1,8.470834,9.25,25.575506,994.3393,27.2,-9,36.2,19.816668,-3.3833332,20.333334,-3.9833333,919,101,53,17.804625,267,173,252,186,1118.5017,39.44117,2.305627,5.933942,33,0.673786,12.8494,0,3,2468.64444613771
D001,NR003,S010,NR003_S010,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-82.01664075,42.63938702,-82.01963887,42.63952979,-82.01708597,42.64038547,4,NA,1109.5858,192,5.754,1066949.4,8.439583,9.270833,25.621546,994.2189,27.2,-9,36.2,19.8,-3.4083333,20.3,-4.008333,923,99.5,54,17.107105,266,175,252,189,1058.4355,39.301567,2.305627,5.864566,33,0.675726,9.30742,1,3,2468.64444613771
D001,NR003,S011,NR003_S011,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-81.9827041,42.70186132,-81.9827041,42.70186132,-81.98381904,42.70369543,2,NA,1000.9376,199,5.754,965618,8.341667,9.25,25.623268,991.1518,27,-9.1,36.1,19.65,-3.4666667,20.15,-4.05,933,99,55,16.236645,266,178,251,193,955.3279,38.389557,2.025151,5.9342566,33,0.630926,13.5996,0,2,2468.64444613771
D001,NR003,S012,NR003_S012,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-81.93025654,42.75045244,-81.92797226,42.74963153,-81.92957026,42.75113488,1,NA,858.4307,203,5.144,830865.7,8.2625,9.258333,25.740742,989.86646,26.9,-9.1,36,19.525,-3.5333333,20.058332,-4.116667,940,98,57,15.327179,264,183,250,199.5,815.7312,34.744423,1.8851374,6.0739965,33,0.631121,2.75751,0,2,2468.64444613771
D001,NR003,S013,NR003_S013,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-81.84695748,42.76356433,-81.84690037,42.76699075,-81.8487,42.767,11,NA,780.3388,211.5,4.576,757220.1,8.2,9.170834,25.60437,984.2555,26.7,-9.1,35.800003,19.391666,-3.516667,19.908333,-4.133333,949.5,97,58,14.583893,265,187,249.5,204.5,740.6235,32.4319,1.8851374,5.7944293,32,0.477326,3.0663,0,2,2468.64444613771
D001,NR003,S014,NR003_S014,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-81.86292313,42.81863427,-81.85793697,42.82044861,-81.8563,42.8186,0,NA,702.35376,214.5,2.3430002,682779.94,8.120833,9.270834,25.64546,991.1318,26.8,-9.3,36.1,10.466667,-3.6833334,19.908333,-4.291667,950.5,98,58,14.385132,268,188,246.5,206,662.16907,27.671265,1.8851374,5.93374,32,0.510705,22,6,5,2468.64444613771
D001,NR003,S015,NR003_S015,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-81.83515677,42.84331547,-81.83629891,42.85040626,-81.8351,42.8513,9,NA,452.13776,219,3.677,441925.16,8.06875,9.241667,25.600185,988.48785,26.8,-9.3,36.1,10.4,-3.6833334,19.841667,-4.3166666,952,97,59,13.921918,268,190,245.5,209,427.0213,17.531,1.1862521,5.5150228,33,0.539881,3.75751,0,3,2468.64444613771
D001,NR003,S016,NR003_S016,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-81.81818845,42.84254418,-81.8184264,42.84796935,-81.8193,42.8479,8,NA,450.0919,219,3.677,439914.44,8.0625,9.241667,25.600185,988.57605,26.8,-9.3,36.1,10.383333,-3.6833334,19.833334,-4.3166666,952,97,59,13.850836,268,190,245,209,423.19797,17.811272,1.1862521,5.5849495,33,0.497459,9.8525,0,2,2468.64444613771
D001,NR003,S017,NR003_S017,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-81.79042209,42.85642736,-81.79146905,42.85971102,-81.7902,42.8622,15,NA,441.86584,220.5,3.175,432050,8.033333,9.233334,25.5771,989.7742,26.8,-9.3,36.1,10.333333,-3.7166667,19.833334,-4.383333,954.5,96,60,13.571884,268.5,192,245,212,417.62027,17.462027,1.1862521,5.584944,33,0.500084,9.52698,0,2,2468.64444613771
D001,NR003,S018,NR003_S018,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-81.77422505,42.86105509,-81.77493889,42.86619473,-81.7748,42.8665,7,NA,438.68127,221,3.175,428945.9,8.016666,9.225,25.554016,989.8839,26.75,-9.35,36.1,10.308333,-3.7416668,19.808334,-4.3999996,956.5,96,60,13.421886,269.5,192.5,244.5,213,415.643,16.552677,1.1862521,5.5849495,33,0.500084,11.6295,0,3,2468.64444613771
D001,NR003,S019,NR003_S019,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-81.75494286,42.86414024,-81.75375313,42.86390229,-81.7539,42.86543488,10,NA,417.8109,221,3.175,408916.3,8.025,9.233334,25.5771,989.64984,26.8,-9.3,36.1,10.3,-3.7166667,19.833334,-4.383333,957,97,60,13.587706,270,193,243,213,396.7439,14.525945,1.0465219,5.7941856,33,0.475156,14,0,3,2468.64444613771
D001,NR003,S020,NR003_S020,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-81.74722999,42.87493826,-81.74389874,42.87636594,-81.74140257,42.86962718,20,NA,402.50592,222,3.175,394289.62,7.99375,9.270834,25.680979,991.41174,26.7,-9.4,36.1,10.258333,-3.7666664,19.8,-4.4666667,960.5,97,61,13.55289,272,194,243,216,383.31882,13.267068,1.0465219,5.93374,33,0.411314,11,0,3,2468.64444613771
D001,NR003,S021,NR003_S021,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-81.71097947,42.88727887,-81.71064635,42.8928944,-81.7127,42.8954,11,NA,369.008,222,2.665,361979.53,7.9791665,9.320833,25.806824,991.63666,26.650002,-9.5,36.1,10.2,-3.7916665,19.775,-4.508333,964,96,62,13.287645,273,197,242,219,349.26654,12.00898,1.0465219,5.5849495,33,0.653407,12.6295,1,3,2468.64444613771
D001,NR003,S022,NR003_S022,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-81.67904816,42.91296274,-81.68456851,42.91698403,-81.68124759,42.91789549,20,NA,261.0968,221,0.701,256943,7.9625,9.358334,25.877192,993.3166,26.6,-9.6,36.2,10.150001,-3.8333335,19.783333,-4.5666666,966,96,62,12.927182,272,199,240,221,243.8801,9.981144,1.0465219,5.1666107,32,0.526493,6.62955,2,3,2468.64444613771
D001,NR003,S023,NR003_S023,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-81.67750558,42.92453206,-81.67750558,42.92453206,-81.6755,42.9247,10,NA,239.21829,224,0.701,235774.78,7.9666667,9.391666,25.895315,995.8949,26.7,-9.6,36.300003,10.15,-3.8500001,19.816668,-4.5833335,968,97,63,12.991607,274,201,240,224,223.01407,8.794121,1.0465219,5.584691,32,0.585521,18,5,5,2468.64444613771
D001,NR003,S024,NR003_S024,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-81.6451115,42.93918652,-81.64615251,42.94278545,-81.6536,42.9462,15,NA,215.13397,229,0.171,212440.45,7.960417,9.408333,25.847069,997.43036,26.8,-9.6,36.4,10.116667,-3.8666668,19.833334,-4.5833335,973,97,64,12.71953,274,204,240.5,227,199.46634,8.305012,1.0465219,5.51501,12,0.720578,34,9,7,2468.64444613771
D001,NR003,S025,NR003_S025,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-81.63508476,42.94921326,-81.63640536,42.94957018,-81.6365,42.953,13,NA,180.72145,229,1.226,178904.16,7.95,9.408333,25.847069,997.4691,26.8,-9.6,36.4,10.116667,-3.8666668,19.833334,-4.6,973,97,64,12.28966,274,205,241,228,169.65552,7.1878676,1.0465219,4.5371957,12,0.662079,39,10,7,2468.64444613771
D001,NR003,S026,NR003_S026,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-81.60114811,42.96232515,-81.60331818,42.96952064,-81.5997,42.9679,10,NA,161.52264,236,1.226,160223.06,7.9375,9.424999,25.84707,996.6839,26.9,-9.6,36.5,10.099999,-3.8500001,19.833334,-4.6,977,96,64,11.769047,274,207,242,230,153.99908,6.140192,0.5579506,0.4879494,12,0.609582,35,9,8,2468.64444613771
D001,NR003,S027,NR003_S027,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-81.57800948,42.97852219,-81.57623916,42.98189151,-81.5797,42.9829,13,NA,135.75302,238.5,1.226,135015.05,7.8916664,9.4125,25.869965,994.03094,26.8,-9.6,36.4,10.05,-3.8583336,19.733334,-4.616667,978.5,95,64,11.632578,275,208,242.5,232,129.44412,4.395415,0.5579506,0.6271908,32,0.576437,29,8,6,2468.64444613771
D001,NR003,S028,NR003_S028,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-81.51090746,42.99780438,-81.51194253,42.99791146,-81.5119,42.9989,13,NA,67.33309,252.5,0.651,67405.69,7.789583,9.366667,25.837925,992.3247,26.6,-9.7,36.3,9.916667,-3.95,19.591667,-4.733333,990,96,64,11.473614,277,212,245,235,65.95082,1.1158034,0.41841567,0.4878263,32,0.605152,26,6,5,2468.64444613771
D001,NR003,S029,NR003_S029,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-81.50242329,43.01168756,-81.50224483,43.01043834,-81.5019,43.0113,14,NA,63.61588,254,0.651,63727.906,7.775,9.375,25.895317,992.3247,26.6,-9.7,36.3,9.883333,-3.9666667,19.583334,-4.733333,991,96,64,11.515055,278,212,244,235,62.11413,0.97625583,0.41841567,0.4181472,32,0.615592,19,6,5,2468.64444613771
D001,NR003,S030,NR003_S030,NA,Canada,Sydenham River,2,Nearctic,NE04,NA2,-81.48159853,43.0340549,-81.48379953,43.03607744,-81.48034314,43.03371409,13,NA,47.839874,261.5,0.379,48068.61,7.71875,9.35,25.888735,989.7766,26.5,-9.65,36.15,9.808333,-3.95,19.508333,-4.75,994,97,64,11.724556,279,213,245,237,48.44139,0.48803157,0,0.34840178,32,0.585369,25,5,5,2468.64444613771
D003,NR004,S001,NR004_S001,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.16448415,41.34894742,-81.16448415,41.34894742,-81.1645,41.3489,NA,0,383.78052,346.5,6.232,404508.28,9.008333,10.7125,29.839832,928.6841,27.1,-8.8,35.9,17.95,-1.75,20.083334,-2.8166666,1053,103,57.5,16.131111,298,204,298,210,18.028805,253.66391,98.8767,4.503477,32,0.390128,11.6295,5,5,641.069133162871
D003,NR004,S002,NR004_S002,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.678992,41.485641,-81.67789745,41.48630725,-81.67880964,41.48546675,0,1,2056.9802,193,0.32,2028511.1,10.691667,10.583333,28.978592,960.66064,29.2,-7.2,36.5,22.25,-0.35000005,22.25,-1.4333334,950.5,95,53,17.715992,277,182,277,185.5,167.4375,780.0911,564.23145,518.63354,11,0.906488,47.2049,10,10,641.069133162871
D003,NR004,S003,NR004_S003,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.52206712,41.11745937,-81.52212661,41.11869669,-81.5232,41.1212521,2,0,734.8026,304.5,13.149,747844.06,10.195833,10.875,29.726,950.9144,28.650002,-7.9,36.6,19.516666,-1.9416667,21.558334,-1.9416667,963.5,99,55,17.527634,284,190,281.5,190,47.392258,366.4843,237.0798,70.232635,11,0.6265,40.7282,10,10,641.069133162871
D003,NR004,S004,NR004_S004,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.677299,41.444157,-81.67712768,41.44396664,-81.6787,41.4437,0,0,1899.2484,201,27.429,1878376.5,10.6625,10.691667,29.37271,956.41724,29.2,-7.2,36.4,22.133333,-0.30000007,22.133333,-1.45,945,94,53,17.49879,275,182,275,185,160.06888,770.7996,558.15027,375.80673,11,0.937048,47.0845,10,10,641.069133162871
D003,NR004,S005,NR004_S005,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.16733333,41.33803333,-81.16733333,41.33803333,-81.1654,41.3381,2,1,385.0698,346,6.232,405862.22,9.008333,10.725,29.897865,928.62067,27.1,-8.8,35.9,17.966667,-1.75,20.1,-2.8166666,1052,103,57,16.221977,298,203,298,209,18.028805,254.59503,99.091576,4.503477,32,0.428499,14,5,5,641.069133162871
D003,NR004,S006,NR004_S006,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.675583,41.481574,-81.67534505,41.48273399,-81.6753,41.4821,2,1,2056.5168,194.5,14.415999,2028075.5,10.691667,10.591667,28.995434,960.66064,29.2,-7.2,36.5,22.25,-0.35000005,22.25,-1.4333334,950.5,95,53,17.715992,277,182,277,186,167.4375,780.0911,564.23145,518.2047,11,0.906488,47.2049,10,10,641.069133162871
D003,NR004,S007,NR004_S007,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.23310386,41.27373467,-81.23310386,41.27373467,-81.2339,41.2761,3,0,422.44125,347,6.232,444594.9,9.1375,10.791667,29.963066,932.53156,27.4,-8.7,36,18.166666,-1.6,20.3,-2.7333333,1031,101,57,16.30209,295,202,293,205,20.179783,278.74738,107.90997,5.005316,32,0.483111,33,9,6,641.069133162871
D003,NR004,S008,NR004_S008,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.15885,41.39693333,-81.15713679,41.3979327,-81.1571,41.3971,1,0,365.39673,344.5,3.7600002,385078.6,8.9125,10.7125,29.88626,928.86487,27,-8.8,35.9,17.841667,-1.8666667,19.983334,-2.8833334,1064,104,58,16.08836,300,205.5,300,213,17.52735,240.62448,96.441154,4.503477,32,0.370708,15,6,5,641.069133162871
D003,NR004,S009,NR004_S009,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.703449,41.488853,-81.70287793,41.48961443,-81.69948923,41.49465692,0,0,2068.0896,190,28.996,2038962.8,10.545834,10.308333,28.55494,956.11536,28.9,-7.2,36.1,22.05,-0.5166666,22.05,-1.4833333,938,94,52,17.400215,274,180,274,184,167.50897,780.0911,564.23145,529.9976,11,0.907781,47.7362,10,10,641.069133162871
D003,NR004,S010,NR004_S010,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.56314046,41.14409513,-81.5631595,41.14453295,-81.5613,41.1455,2,0,1094.9966,272,8.8765,1091602.8,10.035417,10.783334,29.730732,943.1704,28.4,-7.8,36.3,19.191666,-1.9583335,21.283333,-1.9666668,956,98,54,17.719566,282,188,280,188,96.31502,438.7397,362.77383,169.36761,11,0.55216,37.8525,10,9,641.069133162871
D003,NR004,S011,NR004_S011,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.22707878,41.27651059,-81.22707878,41.27651059,-81.228,41.2786,2,0,420.76358,349,6.232,442861.75,9.129167,10.791667,29.976852,932.0269,27.4,-8.7,36,18.15,-1.6333333,20.283333,-2.75,1033,101,57,16.23409,295,202,293,206,20.179783,278.10217,106.97792,4.933621,32,0.507319,41,9,6,641.069133162871
D003,NR004,S012,NR004_S012,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.15595,41.4125,-81.15606421,41.41227157,-81.1579,41.4124,3,0,352.0586,341,1.822,370807.3,8.9375,10.666667,29.78352,928.13635,27,-8.8,35.8,17.891666,-1.8416667,20.008333,-2.875,1065,104,58,16.06158,300,205,300,213,15.738893,230.39908,92.43551,4.503477,32,0.337555,14,5,5,641.069133162871
D003,NR004,S013,NR004_S013,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.58388,41.181709,-81.58302339,41.18210161,-81.5796,41.1822,0,0,1197.8052,266.5,18.589,1190711.4,9.829166,10.716667,29.6875,938.8716,28.150002,-7.95,36.1,18.95,-0.9083334,21.066666,-2.1166668,953.5,96,54,17.427813,279.5,188,278,188,100.767975,492.3276,398.97388,176.76747,51,0.436134,27.3395,9,7,641.069133162871
D003,NR004,S014,NR004_S014,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.15888333,41.41858333,-81.15888333,41.41858333,-81.1597,41.4185,1,0,347.89905,342.5,1.458,366349.3,8.954166,10.645833,29.73035,928.405,27,-8.8,35.8,17.95,-1.8166667,20.033333,-2.8666668,1065,104,58,16.03263,299,205,299,213,15.023493,227.46585,91.86317,4.503477,12,0.337555,14,5,5,641.069133162871
D003,NR004,S015,NR004_S015,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.664195,41.434384,-81.66471848,41.43462195,-81.6654,41.4346,2,0,1893.6414,198,27.429,1873059.8,10.654166,10.7,29.441391,954.0976,29.1,-7.2,36.3,22.1,-0.25,22.1,-1.4166667,943,94,53,17.408798,275,182,275,185,160.06775,770.2997,560.58923,373.95428,11,0.700438,34.5269,10,10,641.069133162871
D003,NR004,S016,NR004_S016,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.20072516,41.30293823,-81.20072516,41.30293823,-81.1995,41.3022,2,1,399.61768,350,6.232,421130.78,9.0625,10.75,29.907408,929.8292,27.2,-8.7,35.9,18.033333,-1.6916667,20.15,-2.7833333,1043.5,102,57,16.203724,296.5,203,295.5,208,18.602116,266.56027,101.02603,4.503477,32,0.475682,17,7,6,641.069133162871
D003,NR004,S017,NR004_S017,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.15737203,41.38289094,-81.15713408,41.38336683,-81.15387877,41.38547621,3,0,368.84967,345,4.852,388735.78,8.979167,10.666667,29.712164,930.8814,27.1,-8.8,35.9,17.933334,-1.8333334,20.1,-2.8500001,1061,103,58,16.009827,299,205,299,212,17.885536,242.41571,97.58431,4.431966,32,0.407748,18,5,5,641.069133162871
D003,NR004,S018,NR004_S018,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.21658481,41.28487037,-81.21632307,41.28503693,-81.2169,41.2856,5,1,405.67502,358,6.232,427342.94,9.075,10.758333,29.88426,931.88184,27.3,-8.7,36,18.083334,-1.6833333,20.2,-2.7833333,1040,102,57,16.188133,296,203,295,207,18.816895,270.9325,102.10123,4.503477,32,0.449164,32,8,6,641.069133162871
D003,NR004,S019,NR004_S019,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.666138,41.42701,-81.66628077,41.42786661,-81.66557026,41.42713231,0,0,1893.062,194,27.057,1872512.2,10.629167,10.7,29.453627,952.88666,29.1,-7.3,36.3,22.083334,-0.28333345,22.083334,-1.4333334,943,94,53,17.548697,275,182,275,185,159.99644,771.79254,557.7129,374.2997,11,0.753011,34.3944,10,10,641.069133162871
D003,NR004,S020,NR004_S020,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.5381261,41.12984237,-81.53793574,41.13039441,-81.5378,41.1303,4,0,1009.76276,279,13.149,1008841.06,10.220834,10.883333,29.81735,947.9726,28.7,-7.8,36.5,19.483334,-1.8833333,21.566668,-1.8833333,956,98,54,17.76379,282,188,280,188,91.504166,416.6221,335.63458,141.72182,11,0.579574,30.6815,10,10,641.069133162871
D003,NR004,S021,NR004_S021,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.16263611,41.3629835,-81.16263611,41.3629835,-81.1612,41.3629,3,1,375.95636,345.5,4.852,396258.47,8.970834,10.733334,29.897865,928.95294,27.1,-8.8,35.9,17.9,-1.8000001,20.058334,-2.8416667,1056,103,57.5,16.233067,299,203.5,298,210.5,18.028805,246.35985,98.16067,4.503477,32,0.364701,13.6295,7,5,641.069133162871
D003,NR004,S022,NR004_S022,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.15076667,41.37728333,-81.15280706,41.38022196,-81.15104271,41.37727145,0,0,373.52713,350,4.852,393695.2,8.954166,10.725,29.874653,929.0223,27.1,-8.8,35.9,17.9,-1.85,20.050001,-2.8666666,1061,103,58,16.03971,299,205,299,212,17.742872,246.48984,98.29034,4.360112,32,0.395668,15,6,5,641.069133162871
D003,NR004,S023,NR004_S023,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.15741667,41.38608333,-81.15717872,41.38660681,-81.15593087,41.38769036,0,0,367.79303,344.5,4.852,387617.88,8.964584,10.670834,29.758589,929.25867,27.1,-8.8,35.9,17.916668,-1.8416667,20.066668,-2.8583336,1061.5,103,58,16.05412,299,205,299,212,17.885536,241.6283,97.36955,4.431966,32,0.407748,18,5,5,641.069133162871
D003,NR004,S024,NR004_S024,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.22239229,41.2797217,-81.2223566,41.27868663,-81.2230288,41.28105704,1,0,419.96985,355,6.232,442043.78,9.108334,10.791667,29.976852,931.8167,27.3,-8.7,36,18.133333,-1.6333333,20.25,-2.75,1036,101,57,16.23409,295,203,294,207,20.681858,278.67615,108.05443,4.7905927,32,0.555631,41,9,6,641.069133162871
D003,NR004,S025,NR004_S025,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.15651667,41.4252,-81.15542212,41.42634214,-81.1555,41.4253,1,0,213.47595,343.5,1.7605,230529.72,8.889584,10.6875,29.853352,927.41327,27,-8.8,35.8,19.966667,-1.8833334,19.966667,-2.9,1071,104,58,16.111492,301,205.5,301,214,6.574646,139.36469,60.0826,4.0739017,12,0.356361,14,5,5,641.069133162871
D003,NR004,S026,NR004_S026,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.677299,41.444157,-81.67712768,41.44396664,-81.6787,41.4437,0,0,1899.2484,201,27.429,1878376.5,10.6625,10.691667,29.37271,956.41724,29.2,-7.2,36.4,22.133333,-0.30000007,22.133333,-1.45,945,94,53,17.49879,275,182,275,185,160.06888,770.7996,558.15027,375.80673,11,0.937048,47.0845,10,10,641.069133162871
D003,NR004,S027,NR004_S027,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.683129,41.460835,-81.68281967,41.46045429,-81.6831,41.4608,2,0,2006.1964,202,27.429,1979484.8,10.645833,10.629167,29.166666,957.9555,29.2,-7.2,36.4,22.158333,-0.32500002,22.158333,-1.4416667,944,94.5,53,17.630417,275.5,182,275.5,185,167.22377,776.0241,564.0934,465.66922,11,0.942339,43.0738,10,10,641.069133162871
D003,NR004,S028,NR004_S028,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.54780149,41.13340736,-81.54624056,41.13368219,-81.5455,41.1346,2,1,1011.04974,274,17.448,1010071.75,10.191667,10.858334,29.748857,946.85205,28.7,-7.8,36.4,19.433334,-1.8833333,21.533333,-1.9,956,98,54,17.76379,282,188,280,188,93.227264,418.06543,334.502,138.48846,11,0.724709,29.8525,10,9,641.069133162871
D003,NR004,S029,NR004_S029,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.55639571,41.13783586,-81.55639571,41.13783586,-81.5548,41.139,4,1,1084.7202,280,8.8765,1081995.9,10.0625,10.783334,29.72911,943.1888,28.4,-7.8,36.3,19.266666,-1.8499999,21.366667,-1.9666668,956,98,54,17.728167,282,188,280,188,96.312546,433.86615,360.1174,167.64432,11,0.64866,29.8525,10,9,641.069133162871
D003,NR004,S030,NR004_S030,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.21081403,41.2907584,-81.21043332,41.29047286,-81.2107,41.2903,2,0,404.1654,356,6.232,425816.25,9.072916,10.766666,29.907408,930.9675,27.3,-8.7,36,18.066666,-1.6833333,20.191666,-2.7833333,1042,102,57,16.194923,296,203,295,207.5,18.816895,269.78546,101.599365,4.503477,32,0.531349,32,8,6,641.069133162871
D003,NR004,S031,NR004_S031,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.15318334,41.37719879,-81.15395666,41.37791263,-81.1528,41.3763,1,0,373.61734,350,4.852,393790.56,8.954166,10.725,29.874653,929.0223,27.1,-8.8,35.9,17.9,-1.85,20.050001,-2.8666666,1061,103,58,16.03971,299,205,299,212,18.028713,246.3528,98.30015,4.431966,32,0.395668,15,6,5,641.069133162871
D003,NR004,S032,NR004_S032,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.671395,41.467604,-81.67116657,41.46697582,-81.67871891,41.47205723,1,0,2012.355,204,28.512,1985394.1,10.65,10.633333,29.143772,958.86566,29.2,-7.2,36.4,22.166666,-0.3166668,22.166666,-1.4666667,955,96,53,18.105824,280,182,280,185,168.30777,777.6773,567.26373,473.12518,11,0.972069,43.0738,10,10,641.069133162871
D003,NR004,S033,NR004_S033,NA,US,Cuyahoga River,2,Nearctic,NE04,NA2,-81.677473,41.443194,-81.67786561,41.44297985,-81.67792379,41.44303312,0,0,1899.1838,201,27.429,1878314.8,10.6625,10.691667,29.37271,956.41724,29.2,-7.2,36.4,22.133333,-0.30000007,22.133333,-1.45,945,94,53,17.49879,275,182,275,185,160.06888,770.7996,558.15027,375.73523,11,0.937048,47.0845,10,10,641.069133162871
